Query,Abundance,BGC_product,Sample,Data_group
SRR7160364_41371_1-8429,3205.2117,RiPP-like,SRR7160364,Premenopause_Case
SRR7160364_41389_1-6741,2334.0347,RiPP-like,SRR7160364,Premenopause_Case
SRR7160364_42940_12234-32812,5733.195,cyclic-lactone-autoinducer,SRR7160364,Premenopause_Case
SRR7160364_43006_1-6716,2052.0623,RRE-containing,SRR7160364,Premenopause_Case
SRR7160364_43030_1-2200,1047.0225,NRPS,SRR7160364,Premenopause_Case
SRR7160364_43329_1-1325,1650.0558,ranthipeptide,SRR7160364,Premenopause_Case
SRR7160364_43367_1-1854,1410.885,RRE-containing,SRR7160364,Premenopause_Case
SRR7160364_4372_8698-32553,7609.949,hybrid,SRR7160364,Premenopause_Case
SRR7160364_46252_332170-348136,11773.337,ranthipeptide,SRR7160364,Premenopause_Case
SRR7160364_46721_199723-220076,35458.445,RRE-containing,SRR7160364,Premenopause_Case
SRR7160364_46996_51438-71704,12209.261,RRE-containing,SRR7160364,Premenopause_Case
SRR7160364_47820_1-6110,6319.486,RRE-containing,SRR7160364,Premenopause_Case
SRR7160364_48465_1-1265,1419.6913,ranthipeptide,SRR7160364,Premenopause_Case
SRR7160364_48704_1-15185,9008.986,RRE-containing,SRR7160364,Premenopause_Case
SRR7160364_48853_1-2085,1441.8207,NRPS,SRR7160364,Premenopause_Case
SRR7160364_49255_15593-29793,6422.1504,cyclic-lactone-autoinducer,SRR7160364,Premenopause_Case
SRR7160364_49475_1-1280,1006.5391,ranthipeptide,SRR7160364,Premenopause_Case
SRR7160364_49555_1-10944,11551.204,cyclic-lactone-autoinducer,SRR7160364,Premenopause_Case
SRR7160364_49695_1-3136,1830.0702,NRPS,SRR7160364,Premenopause_Case
SRR7160364_49715_1-3238,1217.7864,cyclic-lactone-autoinducer,SRR7160364,Premenopause_Case
SRR7160364_5087_1-4864,1452.8192,ranthipeptide,SRR7160364,Premenopause_Case
SRR7160364_5235_1-2764,1200.6255,ranthipeptide,SRR7160364,Premenopause_Case
SRR7160364_5730_1-3811,11330.333,RRE-containing,SRR7160364,Premenopause_Case
SRR7160364_5977_2497-14544,8237.343,RRE-containing,SRR7160364,Premenopause_Case
SRR7160364_627_1-3682,1198.1777,NRPS,SRR7160364,Premenopause_Case
SRR7160364_6370_1-1126,1317.5645,RiPP-like,SRR7160364,Premenopause_Case
SRR7160364_6400_1-2921,1804.3833,transAT-PKS-like,SRR7160364,Premenopause_Case
SRR7160364_6637_1-15784,11838.103,ranthipeptide,SRR7160364,Premenopause_Case
SRR7160364_674_7437-28810,5304.4146,ranthipeptide,SRR7160364,Premenopause_Case
SRR7160364_8834_1-2423,1498.4979,cyclic-lactone-autoinducer,SRR7160364,Premenopause_Case
SRR7160364_9072_1-1557,1228.6661,RRE-containing,SRR7160364,Premenopause_Case
SRR7160364_9780_1-30259,5487.4097,hybrid,SRR7160364,Premenopause_Case
SRR7162327_10158_38997-57359,3519.7463,lanthipeptide-class-ii,SRR7162327,Premenopause_Case
SRR7162327_10580_1-24698,1772.8575,NRPS,SRR7162327,Premenopause_Case
SRR7162327_10747_40210-60461,2790.7314,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_10994_1-41649,2454.213,hybrid,SRR7162327,Premenopause_Case
SRR7162327_11115_11202-22359,2181.897,ranthipeptide,SRR7162327,Premenopause_Case
SRR7162327_11184_1-12465,1802.6548,thiopeptide,SRR7162327,Premenopause_Case
SRR7162327_11293_1-13280,2544.8286,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_11796_24836-55926,7193.5615,thiopeptide,SRR7162327,Premenopause_Case
SRR7162327_11996_650-22227,9353.7,ranthipeptide,SRR7162327,Premenopause_Case
SRR7162327_12147_17908-38258,6000.924,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_12493_1-11607,3380.8499,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_12547_1-11712,2423.5981,ranthipeptide,SRR7162327,Premenopause_Case
SRR7162327_12845_31118-51384,15512.959,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_1308_38455-58721,62363.254,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_13783_898-20369,8505.663,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_14037_179451-199804,14728.979,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_14080_1-1084,798.5444,RiPP-like,SRR7162327,Premenopause_Case
SRR7162327_14119_33129-53482,59043.51,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_14886_1-4500,1659.1083,RiPP-like,SRR7162327,Premenopause_Case
SRR7162327_16378_1-6829,57272.918,RiPP-like,SRR7162327,Premenopause_Case
SRR7162327_17268_11350-32285,12712.203,terpene,SRR7162327,Premenopause_Case
SRR7162327_18426_1-10508,19770.58,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_18661_4828-22111,53191.535,betalactone,SRR7162327,Premenopause_Case
SRR7162327_18956_57-21724,19132.396,ranthipeptide,SRR7162327,Premenopause_Case
SRR7162327_18977_1-8533,20956.64,RiPP-like,SRR7162327,Premenopause_Case
SRR7162327_19130_1-7107,1852.3524,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_19146_1-10688,4251.978,RiPP-like,SRR7162327,Premenopause_Case
SRR7162327_19700_1-2160,1035.2733,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_19917_86907-107254,22608.703,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_20074_1-2788,957.317,NRPS,SRR7162327,Premenopause_Case
SRR7162327_20489_38142-81735,1964.9604,arylpolyene,SRR7162327,Premenopause_Case
SRR7162327_21124_1-1770,1161.4987,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_214_1-3581,1490.6458,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_21594_1-4377,50125.445,arylpolyene,SRR7162327,Premenopause_Case
SRR7162327_2190_1-17621,25149.666,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_22748_1-4377,76741.45,arylpolyene,SRR7162327,Premenopause_Case
SRR7162327_2287_1-19888,2165.36,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_24455_1-1549,1187.506,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_25226_1-5376,7098.118,ranthipeptide,SRR7162327,Premenopause_Case
SRR7162327_25488_16420-32951,7795.152,lanthipeptide-class-ii,SRR7162327,Premenopause_Case
SRR7162327_25532_3003-16627,1635.946,ranthipeptide,SRR7162327,Premenopause_Case
SRR7162327_25905_1-2881,1039.0865,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_27059_1-3442,1236.4832,lanthipeptide-class-ii,SRR7162327,Premenopause_Case
SRR7162327_27122_1-2046,1339.7535,T3PKS,SRR7162327,Premenopause_Case
SRR7162327_28831_1-8442,50055.402,arylpolyene,SRR7162327,Premenopause_Case
SRR7162327_29343_1-2835,979.61316,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_29399_1-8762,1613.6149,siderophore,SRR7162327,Premenopause_Case
SRR7162327_29814_1-2463,1200.7881,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_2982_18590-42354,8841.981,NRPS,SRR7162327,Premenopause_Case
SRR7162327_30528_1-15876,5284.2764,lanthipeptide-class-ii,SRR7162327,Premenopause_Case
SRR7162327_31370_1-5170,7304.2065,RiPP-like,SRR7162327,Premenopause_Case
SRR7162327_31393_1-3403,20264.826,RiPP-like,SRR7162327,Premenopause_Case
SRR7162327_31989_1-6257,4588.4263,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_32500_30997-51784,42664.117,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_3279_1-10548,2906.4685,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_33674_1-18855,5926.14,hybrid,SRR7162327,Premenopause_Case
SRR7162327_34150_1-1025,1055.6365,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_3489_1-2926,1627.1083,RiPP-like,SRR7162327,Premenopause_Case
SRR7162327_35387_1-30984,2292.0557,hybrid,SRR7162327,Premenopause_Case
SRR7162327_3545_1-11608,3315.3083,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_36104_1-1572,963.63727,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_36111_1-1916,1298.884,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_36659_1-4368,1156.0118,terpene,SRR7162327,Premenopause_Case
SRR7162327_36959_1-1287,1064.9325,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_37116_1-14293,10156.856,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_37177_86742-107641,12775.517,terpene,SRR7162327,Premenopause_Case
SRR7162327_37354_1-4688,3777.5557,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_379_1-12275,1454.4564,ranthipeptide,SRR7162327,Premenopause_Case
SRR7162327_37915_119000-140718,8158.7534,terpene,SRR7162327,Premenopause_Case
SRR7162327_38100_1-13238,3934.2483,lanthipeptide-class-ii,SRR7162327,Premenopause_Case
SRR7162327_38182_1-25799,16551.19,arylpolyene,SRR7162327,Premenopause_Case
SRR7162327_39839_30037-51625,2764.9182,ranthipeptide,SRR7162327,Premenopause_Case
SRR7162327_40069_1-1694,1021.98566,NRPS-like,SRR7162327,Premenopause_Case
SRR7162327_40094_1-27018,4177.0464,arylpolyene,SRR7162327,Premenopause_Case
SRR7162327_40577_1-5155,1728.1654,ladderane,SRR7162327,Premenopause_Case
SRR7162327_4059_1-8438,78555.336,arylpolyene,SRR7162327,Premenopause_Case
SRR7162327_41299_138256-158609,9205.616,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_4778_30548-73137,4405.3423,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_4778_7985-23970,4320.6177,hybrid,SRR7162327,Premenopause_Case
SRR7162327_5953_56995-87179,9612.844,lanthipeptide-class-i,SRR7162327,Premenopause_Case
SRR7162327_6622_1-5967,6002.1943,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_6783_1-2007,2084.623,RiPP-like,SRR7162327,Premenopause_Case
SRR7162327_7065_97131-117481,3115.6604,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_7745_15626-56840,13193.128,arylpolyene,SRR7162327,Premenopause_Case
SRR7162327_7813_269785-290531,8466.243,CDPS,SRR7162327,Premenopause_Case
SRR7162327_7832_6955-22143,5634.89,RRE-containing,SRR7162327,Premenopause_Case
SRR7162327_8650_1-14175,4567.287,cyclic-lactone-autoinducer,SRR7162327,Premenopause_Case
SRR7162327_8854_1-34987,3505.0095,NRPS,SRR7162327,Premenopause_Case
SRR7162327_9302_88587-131016,8353.432,NRPS-like,SRR7162327,Premenopause_Case
SRR7162327_9418_1-12307,6169.029,NRPS-like,SRR7162327,Premenopause_Case
SRR7162330_10111_200131-212467,15874.842,RiPP-like,SRR7162330,Premenopause_Case
SRR7162330_10125_5069-26475,3242.1804,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_10288_6592-32259,3273.1375,NRPS,SRR7162330,Premenopause_Case
SRR7162330_10616_118116-139834,95094.125,terpene,SRR7162330,Premenopause_Case
SRR7162330_10876_1-22910,2166.4087,arylpolyene,SRR7162330,Premenopause_Case
SRR7162330_11700_1-13624,2391.4617,cyclic-lactone-autoinducer,SRR7162330,Premenopause_Case
SRR7162330_11863_1-11351,38375.87,lassopeptide,SRR7162330,Premenopause_Case
SRR7162330_12336_651-12050,5494.8174,cyclic-lactone-autoinducer,SRR7162330,Premenopause_Case
SRR7162330_12508_1250-13267,3690.2122,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_1290_1-3542,1740.2668,siderophore,SRR7162330,Premenopause_Case
SRR7162330_13336_11706-25935,3628.5117,lanthipeptide-class-i,SRR7162330,Premenopause_Case
SRR7162330_14112_1-6105,2674.966,T1PKS,SRR7162330,Premenopause_Case
SRR7162330_14116_1-6680,2127.1377,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_14177_12991-34754,17304.084,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_14408_1-15369,1981.9052,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_15130_1-20997,2455.2886,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_15173_1-4291,5624.742,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_15644_1-1911,2869.4832,arylpolyene,SRR7162330,Premenopause_Case
SRR7162330_15663_133676-154167,9787.773,cyclic-lactone-autoinducer,SRR7162330,Premenopause_Case
SRR7162330_15663_252478-294907,10165.491,NRPS-like,SRR7162330,Premenopause_Case
SRR7162330_16029_1-1476,1355.899,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_1603_1-2133,3265.142,NRPS,SRR7162330,Premenopause_Case
SRR7162330_16115_18636-36635,5639.239,terpene,SRR7162330,Premenopause_Case
SRR7162330_16115_227149-244588,5788.1846,terpene,SRR7162330,Premenopause_Case
SRR7162330_1649_1-5413,2040.8674,siderophore,SRR7162330,Premenopause_Case
SRR7162330_16639_1-3263,25968.543,cyclic-lactone-autoinducer,SRR7162330,Premenopause_Case
SRR7162330_18299_1-6749,6239.0747,arylpolyene,SRR7162330,Premenopause_Case
SRR7162330_18311_15945-28906,2896.507,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_18412_1-1400,2744.6497,arylpolyene,SRR7162330,Premenopause_Case
SRR7162330_18836_1-1345,1517.7197,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_2000_1-28778,19914.324,arylpolyene,SRR7162330,Premenopause_Case
SRR7162330_20124_1-3448,7615.184,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_20596_168575-190246,4089.05,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_21291_1-2780,1166.2291,cyclic-lactone-autoinducer,SRR7162330,Premenopause_Case
SRR7162330_2164_1-11235,2590.0315,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_21891_69172-89438,24341.156,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_22092_1-2963,6092.403,lanthipeptide-class-ii,SRR7162330,Premenopause_Case
SRR7162330_22356_1-7596,1290.9958,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_23001_1-19053,4546.085,lanthipeptide-class-i,SRR7162330,Premenopause_Case
SRR7162330_2316_5835-28923,3900.5078,thiopeptide,SRR7162330,Premenopause_Case
SRR7162330_24028_79619-123215,4922.82,NRPS,SRR7162330,Premenopause_Case
SRR7162330_24244_23309-35477,24836.67,RiPP-like,SRR7162330,Premenopause_Case
SRR7162330_24792_1-24350,2731.9688,NRPS,SRR7162330,Premenopause_Case
SRR7162330_25017_1-9444,2759.1077,lanthipeptide-class-ii,SRR7162330,Premenopause_Case
SRR7162330_26282_1-3464,2588.296,NRPS-like,SRR7162330,Premenopause_Case
SRR7162330_28499_1-2343,1537.4961,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_28594_14173-34520,17684.047,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_28948_1-12035,3571.9229,cyclic-lactone-autoinducer,SRR7162330,Premenopause_Case
SRR7162330_29133_22470-42823,11201.1875,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_2943_41418-88954,194199.69,arylpolyene,SRR7162330,Premenopause_Case
SRR7162330_30594_154698-175051,23857.576,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_31407_1-13162,25909.648,hybrid,SRR7162330,Premenopause_Case
SRR7162330_3285_35319-56989,5550.209,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_32855_1-3827,1987.1874,cyclic-lactone-autoinducer,SRR7162330,Premenopause_Case
SRR7162330_33221_1-1661,1180.7833,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_33584_1-6803,34648.53,cyclic-lactone-autoinducer,SRR7162330,Premenopause_Case
SRR7162330_34017_1-4570,1252.4592,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_3407_1-8596,42060.977,RRE-containing,SRR7162330,Premenopause_Case
SRR7162330_34540_1-15551,2787.4941,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_35125_1-1602,1124.3301,RiPP-like,SRR7162330,Premenopause_Case
SRR7162330_3622_6189-26746,17777.93,cyclic-lactone-autoinducer,SRR7162330,Premenopause_Case
SRR7162330_3821_1-11554,3727.551,arylpolyene,SRR7162330,Premenopause_Case
SRR7162330_3912_1-11681,5304.3794,cyclic-lactone-autoinducer,SRR7162330,Premenopause_Case
SRR7162330_4296_1-1369,2134.3374,arylpolyene,SRR7162330,Premenopause_Case
SRR7162330_5008_1-3883,1566.8236,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_5221_3698-10708,14563.782,RiPP-like,SRR7162330,Premenopause_Case
SRR7162330_5276_148135-168881,104791.055,CDPS,SRR7162330,Premenopause_Case
SRR7162330_6260_1-10911,3217.2056,cyclic-lactone-autoinducer,SRR7162330,Premenopause_Case
SRR7162330_6410_1424-44834,25257.105,arylpolyene,SRR7162330,Premenopause_Case
SRR7162330_6415_1-6715,5144.089,arylpolyene,SRR7162330,Premenopause_Case
SRR7162330_7535_1-4548,2728.2556,NRPS,SRR7162330,Premenopause_Case
SRR7162330_7681_1-20863,4115.232,ranthipeptide,SRR7162330,Premenopause_Case
SRR7162330_7954_32209-52559,40315.27,RRE-containing,SRR7162330,Premenopause_Case
SRR7162337_10451_1-7058,5563.036,RRE-containing,SRR7162337,Premenopause_Case
SRR7162337_10607_1-7128,1565.2076,arylpolyene,SRR7162337,Premenopause_Case
SRR7162337_10622_2223-15661,29237.732,siderophore,SRR7162337,Premenopause_Case
SRR7162337_10954_1-1703,909.4299,ranthipeptide,SRR7162337,Premenopause_Case
SRR7162337_12156_92457-109802,22508.396,RRE-containing,SRR7162337,Premenopause_Case
SRR7162337_12453_1-5509,7668.6694,lanthipeptide-class-ii,SRR7162337,Premenopause_Case
SRR7162337_12529_1655-23115,2151.6228,ranthipeptide,SRR7162337,Premenopause_Case
SRR7162337_13282_1-5967,826.7276,ranthipeptide,SRR7162337,Premenopause_Case
SRR7162337_13298_1-9915,22959.04,cyclic-lactone-autoinducer,SRR7162337,Premenopause_Case
SRR7162337_1383_1-1505,1105.3035,cyclic-lactone-autoinducer,SRR7162337,Premenopause_Case
SRR7162337_14393_1821-28305,3915.7817,NRPS,SRR7162337,Premenopause_Case
SRR7162337_15398_1-3825,1057.25,T1PKS,SRR7162337,Premenopause_Case
SRR7162337_17107_39918-61739,6873.8037,ranthipeptide,SRR7162337,Premenopause_Case
SRR7162337_18137_39408-59668,6001.9883,RRE-containing,SRR7162337,Premenopause_Case
SRR7162337_18453_22059-42805,7962.641,CDPS,SRR7162337,Premenopause_Case
SRR7162337_1848_10051-30783,22112.639,cyclic-lactone-autoinducer,SRR7162337,Premenopause_Case
SRR7162337_1861_1-9857,7806.672,cyclic-lactone-autoinducer,SRR7162337,Premenopause_Case
SRR7162337_18981_126926-153218,21649.35,thiopeptide,SRR7162337,Premenopause_Case
SRR7162337_18994_1-3326,870.9416,ranthipeptide,SRR7162337,Premenopause_Case
SRR7162337_20373_1-7670,1798.621,cyclic-lactone-autoinducer,SRR7162337,Premenopause_Case
SRR7162337_20545_1-2132,1156.9147,RRE-containing,SRR7162337,Premenopause_Case
SRR7162337_20634_118796-129629,5270.7505,RiPP-like,SRR7162337,Premenopause_Case
SRR7162337_21130_86047-107711,4172.7046,ranthipeptide,SRR7162337,Premenopause_Case
SRR7162337_21233_1-5861,1096.1405,ranthipeptide,SRR7162337,Premenopause_Case
SRR7162337_21324_1-5914,2022.2961,cyclic-lactone-autoinducer,SRR7162337,Premenopause_Case
SRR7162337_21833_1-10020,1654.4363,ranthipeptide,SRR7162337,Premenopause_Case
SRR7162337_21991_1-1798,1116.6018,ranthipeptide,SRR7162337,Premenopause_Case
SRR7162337_22297_14222-28466,52958.168,RRE-containing,SRR7162337,Premenopause_Case
SRR7162337_22420_1-10042,1008.1953,lassopeptide,SRR7162337,Premenopause_Case
SRR7162337_22471_1-1577,745.66235,RRE-containing,SRR7162337,Premenopause_Case
SRR7162337_22851_1-10803,18116.936,lassopeptide,SRR7162337,Premenopause_Case
SRR7162337_23321_1-5078,7246.428,RRE-containing,SRR7162337,Premenopause_Case
SRR7162337_23684_1-16809,22986.89,RRE-containing,SRR7162337,Premenopause_Case
SRR7162337_2431_32207-62256,133922.28,arylpolyene,SRR7162337,Premenopause_Case
SRR7162337_24637_1-1601,519.51324,cyclic-lactone-autoinducer,SRR7162337,Premenopause_Case
SRR7162337_25093_1-14568,2236.4976,RRE-containing,SRR7162337,Premenopause_Case
SRR7162337_2588_1-4909,969.85126,cyclic-lactone-autoinducer,SRR7162337,Premenopause_Case
SRR7162337_26595_6006-27595,5971.2754,ranthipeptide,SRR7162337,Premenopause_Case
SRR7162337_2667_1-2381,843.1961,cyclic-lactone-autoinducer,SRR7162337,Premenopause_Case
SRR7162337_28244_12942-34947,2351.178,ranthipeptide,SRR7162337,Premenopause_Case
SRR7162337_28301_1-1377,604.0239,lanthipeptide-class-ii,SRR7162337,Premenopause_Case
